filename,words,year_float,characters,num_pages,orientation,year,words_per_page,chars_per_word,appx_start,ref_start,appx_len_chars,ref_len_chars,appx_len_words,ref_len_words,appx_prop_words,ref_prop_words,appx_prop_chars,ref_prop_chars,ref_words_per_char,appx_words_per_char,body_len_chars,body_len_words
2017/p169-martelaro,11857,2017.0,80783,14,0.0,2017,846.9285714285714,6.813106182002193,False,68646,0,12137,0,1498,0.0,0.12633887155266932,0.0,0.15024200636272483,8.102136181575434,,68646,10359
2017/p1700-salehi,10321,2017.0,68246,14,0.0,2017,737.2142857142857,6.612343765139037,False,56441,0,11805,0,1600,0.0,0.15502373800988276,0.0,0.17297717082319844,7.378125,,56441,8721
2017/p1726-schroeder,10902,2017.0,79684,14,0.0,2017,778.7142857142857,7.309117593102183,False,62241,0,17443,0,2045,0.0,0.18758026050266005,0.0,0.21890216354600672,8.52958435207824,,62241,8857
2017/p1740-buyuktur,11348,2017.0,74615,13,0.0,2017,872.9230769230769,6.575167430384209,False,68565,0,6050,0,827,0.0,0.07287627775819527,0.0,0.08108289217985659,7.315598548972188,,68565,10521
2017/p1753-chen,7904,2017.0,55207,10,0.0,2017,790.4,6.9846912955465585,False,44278,0,10929,0,1361,0.0,0.1721912955465587,0.0,0.19796402630101256,8.030124908155768,,44278,6543
2017/p1763-eschler,9700,2017.0,63607,12,0.0,2017,808.3333333333334,6.557422680412371,False,53486,0,10121,0,1436,0.0,0.14804123711340206,0.0,0.15911770717059442,7.048050139275766,,53486,8264
2017/p1775-yu,9174,2017.0,64396,10,0.0,2017,917.4,7.01940265969043,False,56624,0,7772,0,1122,0.0,0.1223021582733813,0.0,0.12069072613205789,6.926916221033868,,56624,8052
2017/p1785-narayan,12577,2017.0,85280,15,0.0,2017,838.4666666666667,6.7806313111234795,False,71623,0,13657,0,1693,0.0,0.13461079748747715,0.0,0.16014305816135085,8.06674542232723,,71623,10884
2017/p1800-forte,10510,2017.0,74660,12,0.0,2017,875.8333333333334,7.103710751665081,False,67923,0,6737,0,899,0.0,0.08553758325404377,0.0,0.09023573533351192,7.493882091212458,,67923,9611
2017/p1812-priedhorsky,16435,2017.0,118418,23,0.0,2017,714.5652173913044,7.2052327350167324,False,78541,0,39877,0,4598,0.0,0.27976878612716766,0.0,0.33674779172085323,8.672683775554589,,78541,11837
2017/p1835-merritt,12256,2017.0,81142,15,0.0,2017,817.0666666666667,6.620593994778068,False,67181,0,13961,0,1814,0.0,0.14800913838120106,0.0,0.1720563949619186,7.696251378169791,,67181,10442
2017/p183-krafft,6811,2017.0,44612,8,0.0,2017,851.375,6.549992658934078,False,36802,0,7810,0,1075,0.0,0.1578329173395977,0.0,0.17506500493140859,7.265116279069767,,36802,5736
2017/p1850-kang,13147,2017.0,86891,14,0.0,2017,939.0714285714286,6.609188408001826,False,77347,0,9544,0,1224,0.0,0.0931010877006161,0.0,0.1098387635083035,7.7973856209150325,,77347,11923
2017/p1864-jones,10110,2017.0,66908,12,0.0,2017,842.5,6.618001978239367,False,60855,0,6053,0,841,0.0,0.08318496538081108,0.0,0.09046750762240689,7.197384066587396,,60855,9269
2017/p1876-quattrone,11953,2017.0,80239,14,0.0,2017,853.7857142857143,6.712875428762653,False,71271,0,8968,0,1238,0.0,0.10357232493934578,0.0,0.11176609877989506,7.24394184168013,,71271,10715
2017/p1890-salehi,8949,2017.0,59623,12,0.0,2017,745.75,6.662532126494581,False,53074,0,6549,0,905,0.0,0.10112861772265058,0.0,0.1098401623534542,7.23646408839779,,53074,8044
2017/p1902-whiting,9638,2017.0,66299,12,0.0,2017,803.1666666666666,6.878916787715293,False,53576,0,12723,0,1754,0.0,0.1819879643079477,0.0,0.191903346958476,7.253705815279361,,53576,7884
2017/p1914-hannak,14276,2017.0,97913,20,0.0,2017,713.8,6.858573830204539,91348,76454,6565,14894,1001,1853,0.07011768002241524,0.12979826281871673,0.06704931929365866,0.15211463237772307,8.037776578521317,6.558441558441558,76454,11422
2017/p191-cheon,14042,2017.0,101797,16,0.0,2017,877.625,7.2494658880501355,False,82984,0,18813,0,2278,0.0,0.162227602905569,0.0,0.18480898258298378,8.258560140474101,,82984,11764
2017/p1934-cavalcanti,9332,2017.0,62013,12,0.0,2017,777.6666666666666,6.6451993141877415,False,55579,0,6434,0,839,0.0,0.08990570081440205,0.0,0.10375243900472482,7.66865315852205,,55579,8493
2017/p1946-bentley,8666,2017.0,54336,11,0.0,2017,787.8181818181819,6.270020770828525,False,46318,0,8018,0,1010,0.0,0.1165474267251327,0.0,0.1475633097762073,7.938613861386139,,46318,7656
2017/p1957-yao,11594,2017.0,75908,13,0.0,2017,891.8461538461538,6.5471795756425735,False,67231,0,8677,0,1142,0.0,0.09849922373641538,0.0,0.114309427201349,7.5980735551663745,,67231,10452
2017/p1970-arawjo,9354,2017.0,64018,12,0.0,2017,779.5,6.843917040838144,False,53670,0,10348,0,1413,0.0,0.1510583707504811,0.0,0.1616420381767628,7.323425336164189,,53670,7941
2017/p1982-kim,12781,2017.0,85516,15,0.0,2017,852.0666666666667,6.690869259056412,False,74829,0,10687,0,1464,0.0,0.11454502777560441,0.0,0.12497076570466345,7.299863387978142,,74829,11317
2017/p1997-kim,9896,2017.0,73994,13,0.0,2017,761.2307692307693,7.477162489894907,False,66081,0,7913,0,958,0.0,0.09680679062247373,0.0,0.10694110333270265,8.25991649269311,,66081,8938
2017/p2010-kokkalis,9428,2017.0,62919,13,0.0,2017,725.2307692307693,6.6736317352566825,False,56189,0,6730,0,928,0.0,0.09843020789138736,0.0,0.1069629205804288,7.252155172413793,,56189,8500
2017/p2023-hui,13716,2017.0,103559,16,0.0,2017,857.25,7.5502333041703125,False,66160,0,37399,0,3920,0.0,0.2857976086322543,0.0,0.36113712955899535,9.540561224489796,,66160,9796
2017/p2039-arazy,10649,2017.0,85257,13,0.0,2017,819.1538461538462,8.006103859517326,False,53583,0,31674,0,3157,0.0,0.2964597614799512,0.0,0.37151201660860694,10.032942667089008,,53583,7492
2017/p2052-lin,10481,2017.0,77744,16,0.0,2017,655.0625,7.417612823203893,False,62815,0,14929,0,1767,0.0,0.1685907833222021,0.0,0.19202768059271455,8.44878324844369,,62815,8714
2017/p2068-menking,10404,2017.0,71674,14,0.0,2017,743.1428571428571,6.889081122645137,False,58692,0,12982,0,1585,0.0,0.1523452518262207,0.0,0.18112565225883864,8.190536277602524,,58692,8819
2017/p207-porcheron,13471,2017.0,101997,13,0.0,2017,1036.2307692307693,7.5715982480884865,False,89948,0,12049,0,1472,0.0,0.10927176898522753,0.0,0.11813092541937507,8.185461956521738,,89948,11999
2017/p2082-zhang,12711,2017.0,84200,15,0.0,2017,847.4,6.6241837778302255,False,72396,0,11804,0,1560,0.0,0.12272834552749587,0.0,0.14019002375296913,7.566666666666666,,72396,11151
2017/p2097-snyder,11090,2017.0,76178,15,0.0,2017,739.3333333333334,6.8690712353471595,False,65606,0,10572,0,1368,0.0,0.12335437330928764,0.0,0.13878022526188663,7.728070175438597,,65606,9722
2017/p2112-dolejsova,9473,2017.0,65894,12,0.0,2017,789.4166666666666,6.955980154122242,False,58341,0,7553,0,947,0.0,0.0999683310461311,0.0,0.11462348620511731,7.97571277719113,,58341,8526
2017/p2124-bowser,11114,2017.0,78592,13,0.0,2017,854.9230769230769,7.07144142522944,False,68330,0,10262,0,1297,0.0,0.11669965808889689,0.0,0.13057308631921824,7.912104857363146,,68330,9817
2017/p2137-reeves,14565,2017.0,114561,16,0.0,2017,910.3125,7.865499485066941,101778,87289,12783,14489,952,1863,0.06536216958462067,0.1279093717816684,0.11158247571162962,0.12647410549838078,7.777241009125067,13.427521008403362,87289,11750
2017/p2153-moller,10928,2017.0,72654,13,0.0,2017,840.6153846153846,6.648426061493411,False,66660,0,5994,0,788,0.0,0.07210834553440702,0.0,0.08250061937401933,7.606598984771574,,66660,10140
2017/p2166-stisen,11222,2017.0,75959,13,0.0,2017,863.2307692307693,6.768757797184103,False,62680,0,13279,0,1569,0.0,0.13981464979504546,0.0,0.17481799391777142,8.463352453792224,,62680,9653
2017/p2179-park,12742,2017.0,92360,14,0.0,2017,910.1428571428571,7.248469628001883,False,72690,0,19670,0,1942,0.0,0.15240935488934232,0.0,0.21297098310957124,10.128733264675592,,72690,10800
2017/p2193-kocielnik,11368,2017.0,86619,15,0.0,2017,757.8666666666667,7.619546094299789,False,73735,0,12884,0,1529,0.0,0.13450035186488388,0.0,0.14874334730255487,8.426422498364945,,73735,9839
2017/p2208-mcgregor,11482,2017.0,89464,13,0.0,2017,883.2307692307693,7.791673924403414,False,66100,0,23364,0,2122,0.0,0.1848110085350984,0.0,0.2611553250469463,11.010367577756833,,66100,9360
2017/p220-zhang,11138,2017.0,76568,13,0.0,2017,856.7692307692307,6.87448374932663,False,67163,0,9405,0,1247,0.0,0.11195905907703357,0.0,0.1228319924772751,7.542101042502005,,67163,9891
2017/p2221-gutwin,12397,2017.0,86791,15,0.0,2017,826.4666666666667,7.000967976123255,False,76666,0,10125,0,1226,0.0,0.09889489392594983,0.0,0.11665956147526817,8.258564437194128,,76666,11171
2017/p2236-marrinan,7307,2017.0,51636,10,0.0,2017,730.7,7.066648419323936,False,47085,0,4551,0,610,0.0,0.0834815929930204,0.0,0.08813618405763421,7.460655737704918,,47085,6697
2017/p2246-chang,9412,2017.0,65731,14,0.0,2017,672.2857142857143,6.9837441563960905,False,55801,0,9930,0,1214,0.0,0.12898427539311516,0.0,0.1510702712570933,8.179571663920923,,55801,8198
2017/p2260-kaziunas,10755,2017.0,71601,13,0.0,2017,827.3076923076923,6.657461645746165,False,58669,0,12932,0,1629,0.0,0.1514644351464435,0.0,0.18061200262566166,7.938612645794966,,58669,9126
2017/p2273-mazmanian,11159,2017.0,77780,14,0.0,2017,797.0714285714286,6.970158616363474,False,69038,0,8742,0,1020,0.0,0.09140603996773905,0.0,0.11239393160195423,8.570588235294117,,69038,10139
2017/p2287-chan,9914,2017.0,64812,13,0.0,2017,762.6153846153846,6.537421827718378,False,57961,0,6851,0,982,0.0,0.09905184587452089,0.0,0.10570573350614083,6.9765784114052956,,57961,8932
2017/p2300-pina,12473,2017.0,87227,16,0.0,2017,779.5625,6.9932654533792995,False,65309,0,21918,0,2632,0.0,0.21101579411528903,0.0,0.25127540784390157,8.327507598784194,,65309,9841
2017/p2316-kim,11202,2017.0,75115,14,0.0,2017,800.1428571428571,6.705499018032494,False,61230,0,13885,0,1728,0.0,0.1542581681842528,0.0,0.18484989682486855,8.035300925925926,,61230,9474
2017/p2330-lykourentzou,10958,2017.0,75878,14,0.0,2017,782.7142857142857,6.924438766198211,False,61010,0,14868,0,2055,0.0,0.18753422157327979,0.0,0.19594612404122408,7.235036496350365,,61010,8903
2017/p233-kim,11028,2017.0,72798,13,0.0,2017,848.3076923076923,6.601196953210011,60324,65795,5471,7003,983,1024,0.0891367428364164,0.09285455204932898,0.07515316354844913,0.09619769773894887,6.8388671875,5.565615462868769,60324,9021
2017/p2344-ye,10635,2017.0,76846,15,0.0,2017,709.0,7.225763986835919,False,47157,0,29689,0,3874,0.0,0.36426892336624356,0.0,0.38634411680503866,7.663655136809499,,47157,6761
2017/p2359-haraty,10605,2017.0,74950,13,0.0,2017,815.7692307692307,7.067421027817067,False,66464,0,8486,0,1014,0.0,0.09561527581329561,0.0,0.11322214809873249,8.368836291913215,,66464,9591
2017/p2372-koleva,10857,2017.0,75558,13,0.0,2017,835.1538461538462,6.959381044487428,False,67096,0,8462,0,1071,0.0,0.09864603481624758,0.0,0.11199343550649832,7.901027077497666,,67096,9786
2017/p2385-sun,10619,2017.0,70362,12,0.0,2017,884.9166666666666,6.6260476504378945,False,60812,0,9550,0,1192,0.0,0.1122516244467464,0.0,0.13572667064608737,8.011744966442953,,60812,9427
2017/p2397-ma,11926,2017.0,84562,13,0.0,2017,917.3846153846154,7.0905584437363744,False,75935,0,8627,0,1139,0.0,0.09550561797752809,0.0,0.1020198197772049,7.574187884108867,,75935,10787
2017/p2410-morschheuser,9215,2017.0,70286,12,0.0,2017,767.9166666666666,7.627346717308736,False,52607,0,17679,0,2117,0.0,0.22973412913727617,0.0,0.25152946532737674,8.350968351440718,,52607,7098
2017/p2422-kukka,10962,2017.0,73423,14,0.0,2017,783.0,6.697956577266922,False,63214,0,10209,0,1386,0.0,0.12643678160919541,0.0,0.1390436239325552,7.365800865800866,,63214,9576
2017/p2436-passi,9547,2017.0,63220,12,0.0,2017,795.5833333333334,6.621975489682622,False,57033,0,6187,0,853,0.0,0.08934743898606892,0.0,0.09786459981018665,7.253223915592028,,57033,8694
2017/p2448-clear,11970,2017.0,79797,14,0.0,2017,855.0,6.666416040100251,False,70565,0,9232,0,1079,0.0,0.09014202172096909,0.0,0.11569357244006667,8.556070435588508,,70565,10891
2017/p2462-zheng,10681,2017.0,73383,13,0.0,2017,821.6153846153846,6.870424117591986,False,67104,0,6279,0,762,0.0,0.07134163467840089,0.0,0.08556477658313233,8.240157480314961,,67104,9919
2017/p246-kim,10036,2017.0,65103,13,0.0,2017,772.0,6.486946990833001,False,56384,0,8719,0,1179,0.0,0.11747708250298924,0.0,0.13392623995822006,7.395250212044105,,56384,8857
2017/p2475-korn,12052,2017.0,86469,14,0.0,2017,860.8571428571429,7.17465980750083,False,74236,0,12233,0,1630,0.0,0.13524726186525057,0.0,0.14147266650475893,7.504907975460123,,74236,10422
2017/p2489-poller,13920,2017.0,92901,15,0.0,2017,928.0,6.673922413793103,False,87557,0,5344,0,770,0.0,0.05531609195402299,0.0,0.05752360039181494,6.94025974025974,,87557,13150
2017/p2504-sun,12306,2017.0,88377,14,0.0,2017,879.0,7.181618722574354,False,82871,0,5506,0,731,0.0,0.05940191776369251,0.0,0.062301277481697726,7.532147742818058,,82871,11575
2017/p259-evans,12670,2017.0,93602,14,0.0,2017,905.0,7.387687450670876,False,84063,0,9539,0,1316,0.0,0.10386740331491713,0.0,0.10191021559368389,7.248480243161095,,84063,11354
2017/p26-hsiao,13244,2017.0,91593,15,0.0,2017,882.9333333333333,6.915810933252794,False,76910,0,14683,0,1784,0.0,0.13470250679553006,0.0,0.1603070103610538,8.230381165919283,,76910,11460
2017/p273-zhu,10336,2017.0,69550,13,0.0,2017,795.0769230769231,6.72890866873065,False,59958,0,9592,0,1316,0.0,0.1273219814241486,0.0,0.13791516894320632,7.288753799392097,,59958,9020
2017/p286-culbertson,9682,2017.0,66917,11,0.0,2017,880.1818181818181,6.911485230324313,False,59359,0,7558,0,1026,0.0,0.10596984094195414,0.0,0.11294588818984712,7.366471734892787,,59359,8656
2017/p297-he,10411,2017.0,73159,13,0.0,2017,800.8461538461538,7.02708673518394,False,62387,0,10772,0,1426,0.0,0.13697051195850543,0.0,0.14724094096420126,7.553997194950911,,62387,8985
2017/p2-merrill,8302,2017.0,55313,11,0.0,2017,754.7272727272727,6.662611418935196,False,49740,0,5573,0,759,0.0,0.09142375331245484,0.0,0.10075389149024641,7.342555994729908,,49740,7543
2017/p310-pan,8198,2017.0,57118,12,0.0,2017,683.1666666666666,6.967309099780434,False,50414,0,6704,0,895,0.0,0.10917296901683338,0.0,0.11737105640953815,7.4905027932960895,,50414,7303
2017/p322-samory,10310,2017.0,69605,14,0.0,2017,736.4285714285714,6.751212415130941,False,57299,0,12306,0,1575,0.0,0.1527643064985451,0.0,0.17679764384742475,7.8133333333333335,,57299,8735
2017/p336-sachdeva,13283,2017.0,95246,17,0.0,2017,781.3529411764706,7.170518708123165,93799,82086,1447,11713,198,1542,0.014906271173680645,0.11608823307987653,0.015192239044159334,0.12297629296768368,7.59597924773022,7.308080808080808,82086,11543
2017/p353-de-choudhury,15127,2017.0,103897,17,0.0,2017,889.8235294117648,6.868314933562504,False,92897,0,11000,0,1511,0.0,0.0998876181661929,0.0,0.10587408683600104,7.27994705493051,,92897,13616
2017/p370-olteanu,15829,2017.0,112931,17,0.0,2017,931.1176470588235,7.1344367932276205,False,93501,0,19430,0,2722,0.0,0.171962852991345,0.0,0.17205196093189648,7.138133725202057,,93501,13107
2017/p387-semaan,14033,2017.0,95693,17,0.0,2017,825.4705882352941,6.819140597163828,False,81232,0,14461,0,1868,0.0,0.13311480082662297,0.0,0.15111868161725517,7.741434689507495,,81232,12165
2017/p404-freeman,10969,2017.0,72894,13,0.0,2017,843.7692307692307,6.645455374236485,False,66400,0,6494,0,815,0.0,0.07430030084784392,0.0,0.08908826515213872,7.968098159509203,,66400,10154
2017/p417-kulshrestha,16283,2017.0,113468,16,0.0,2017,1017.6875,6.968494749124854,False,103739,0,9729,0,1303,0.0,0.08002210894798256,0.0,0.08574223569640779,7.466615502686109,,103739,14980
2017/p41-ma,8787,2017.0,56970,10,0.0,2017,878.7,6.4834414475930355,False,46876,0,10094,0,1240,0.0,0.14111756003186526,0.0,0.17718097244163594,8.140322580645162,,46876,7547
2017/p433-wang,10489,2017.0,69758,13,0.0,2017,806.8461538461538,6.650586328534655,False,58922,0,10836,0,1410,0.0,0.13442654209171512,0.0,0.15533702227701482,7.685106382978724,,58922,9079
2017/p446-ames,10755,2017.0,71553,12,0.0,2017,896.25,6.65299860529986,False,62721,0,8832,0,1117,0.0,0.10385867038586703,0.0,0.12343297974927676,7.906893464637422,,62721,9638
2017/p458-park,8958,2017.0,64632,10,0.0,2017,895.8,7.2150033489618215,False,59508,0,5124,0,673,0.0,0.07512837686983702,0.0,0.07927961381359079,7.613670133729569,,59508,8285
2017/p468-yim,7965,2017.0,58323,12,0.0,2017,663.75,7.32241054613936,False,51300,0,7023,0,950,0.0,0.11927181418706842,0.0,0.12041561648063372,7.392631578947368,,51300,7015
2017/p480-poretski,9083,2017.0,62529,11,0.0,2017,825.7272727272727,6.884179235935264,False,56658,0,5871,0,729,0.0,0.08025982604866233,0.0,0.09389243391066546,8.053497942386832,,56658,8354
2017/p491-sobel,10776,2017.0,72537,14,0.0,2017,769.7142857142857,6.731347438752784,False,62164,0,10373,0,1255,0.0,0.11646250927988122,0.0,0.14300288128817018,8.265338645418327,,62164,9521
2017/p505-cingel,4693,2017.0,33798,6,0.0,2017,782.1666666666666,7.201789899850842,False,28337,0,5461,0,656,0.0,0.13978265501811207,0.0,0.16157760814249364,8.324695121951219,,28337,4037
2017/p511-magee,11623,2017.0,87871,12,0.0,2017,968.5833333333334,7.5600963606642,False,55913,0,31958,0,3115,0.0,0.26800309730706356,0.0,0.363692230656303,10.259390048154094,,55913,8508
2017/p51-wisniewski,17981,2017.0,140292,19,0.0,2017,946.3684210526316,7.8022356932317445,False,67934,0,72358,0,7815,0.0,0.4346254379622935,0.0,0.5157671143044508,9.258861164427383,,67934,10166
2017/p523-wisniewski,17650,2017.0,139238,18,0.0,2017,980.5555555555555,7.888838526912181,False,79935,0,59303,0,6018,0.0,0.3409631728045326,0.0,0.42591103003490427,9.85427052176803,,79935,11632
2017/p541-park,11080,2017.0,75363,14,0.0,2017,791.4285714285714,6.801714801444043,False,61676,0,13687,0,1713,0.0,0.1546028880866426,0.0,0.18161432002441516,7.990075890251021,,61676,9367
2017/p555-hoyle,9951,2017.0,74553,12,0.0,2017,829.25,7.4920108531805845,False,65031,0,9522,0,1225,0.0,0.12310320570796905,0.0,0.12772121846203371,7.773061224489796,,65031,8726
2017/p567-fiesler,13343,2017.0,97990,14,0.0,2017,953.0714285714286,7.3439256539009214,False,86622,0,11368,0,1536,0.0,0.11511654050813161,0.0,0.1160118379426472,7.401041666666667,,86622,11807
2017/p581-mendel,11219,2017.0,76180,13,0.0,2017,863.0,6.79026651216686,66143,56298,10037,9845,1626,1400,0.1449327034495053,0.1247883055530796,0.13175374113940666,0.12923339459175637,7.0321428571428575,6.172816728167282,56298,8193
2017/p594-shi,7719,2017.0,54964,10,0.0,2017,771.9,7.120611478170748,False,47558,0,7406,0,991,0.0,0.12838450576499547,0.0,0.1347427407030056,7.4732593340060545,,47558,6728
2017/p604-feinberg,10804,2017.0,74835,14,0.0,2017,771.7142857142857,6.926601258793039,False,67464,0,7371,0,925,0.0,0.08561643835616438,0.0,0.09849669272399278,7.9686486486486485,,67464,9879
2017/p618-menendez-blanco,9374,2017.0,65487,12,0.0,2017,781.1666666666666,6.986025176018775,False,57784,0,7703,0,964,0.0,0.10283763601450821,0.0,0.11762639913265228,7.990663900414938,,57784,8410
2017/p630-maudet,9687,2017.0,67734,12,0.0,2017,807.25,6.992257664911738,False,60173,0,7561,0,1040,0.0,0.107360379890575,0.0,0.11162783830867806,7.270192307692308,,60173,8647
2017/p642-ding,11615,2017.0,77572,13,0.0,2017,893.4615384615385,6.678605251829531,False,69290,0,8282,0,1067,0.0,0.09186396900559621,0.0,0.10676532769556026,7.76194939081537,,69290,10548
2017/p655-lazar,11757,2017.0,79910,14,0.0,2017,839.7857142857143,6.796801905247937,False,61878,0,18032,0,2279,0.0,0.19384196648804966,0.0,0.2256538605931673,7.91224221149627,,61878,9478
2017/p669-gugenheimer,13017,2017.0,90526,14,0.0,2017,929.7857142857143,6.954444188369056,False,78234,0,12292,0,1530,0.0,0.1175386033648306,0.0,0.13578419459602767,8.033986928104575,,78234,11487
2017/p683-fiannaca,10186,2017.0,68640,13,0.0,2017,783.5384615384615,6.7386609071274295,False,60595,0,8045,0,1002,0.0,0.09837031219320636,0.0,0.11720571095571096,8.028942115768464,,60595,9184
2017/p696-abokhodair,15627,2017.0,120968,16,0.0,2017,976.6875,7.740961156971908,False,74910,0,46058,0,4230,0.0,0.2706853522749088,0.0,0.3807453210766484,10.888416075650118,,74910,11397
2017/p70-kelly,12702,2017.0,82316,14,0.0,2017,907.2857142857143,6.480554243426232,False,69263,0,13053,0,1675,0.0,0.13186899700834515,0.0,0.1585718450847952,7.792835820895522,,69263,11027
2017/p712-semaan,12071,2017.0,81803,14,0.0,2017,862.2142857142857,6.776820478833568,False,71541,0,10262,0,1359,0.0,0.11258387871758761,0.0,0.12544772196618706,7.551140544518028,,71541,10712
2017/p726-grinberg,12217,2017.0,83758,14,0.0,2017,872.6428571428571,6.85585659327167,False,73450,0,10308,0,1428,0.0,0.11688630596709502,0.0,0.1230688411853196,7.218487394957983,,73450,10789
2017/p740-devito,11399,2017.0,82287,15,0.0,2017,759.9333333333333,7.218791122028248,76693,62434,5594,14259,960,1951,0.08421791385209229,0.17115536450565838,0.06798157667675331,0.1732837507747275,7.308559712967709,5.827083333333333,62434,8488
2017/p755-dey,13917,2017.0,94232,15,0.0,2017,927.8,6.770999497018035,False,82303,0,11929,0,1608,0.0,0.11554214270316879,0.0,0.1265918159436285,7.418532338308458,,82303,12309
2017/p770-ma,9228,2017.0,62801,13,0.0,2017,709.8461538461538,6.805483311660165,False,53701,0,9100,0,1151,0.0,0.12472908539228435,0.0,0.14490215123962993,7.90616854908775,,53701,8077
2017/p783-sun,10433,2017.0,68543,11,0.0,2017,948.4545454545455,6.569826512029138,False,59881,0,8662,0,1149,0.0,0.11013131409949199,0.0,0.12637322556643274,7.538729329852045,,59881,9284
2017/p794-maruyama,11590,2017.0,82424,14,0.0,2017,827.8571428571429,7.111647972389991,False,65909,0,16515,0,2026,0.0,0.17480586712683346,0.0,0.20036639813646512,8.151530108588352,,65909,9564
2017/p808-lopez,12701,2017.0,125072,13,0.0,2017,977.0,9.847413589481143,False,37367,0,87705,0,7777,0.0,0.6123139910243288,0.0,0.7012360880133043,11.277484891346278,,37367,4924
2017/p821-summers,12719,2017.0,82879,14,0.0,2017,908.5,6.516156930576303,False,67875,0,15004,0,1813,0.0,0.14254265272427077,0.0,0.18103500283545892,8.275785990071704,,67875,10906
2017/p835-choi,10871,2017.0,76592,12,0.0,2017,905.9166666666666,7.045533989513384,False,67081,0,9511,0,1165,0.0,0.10716585410725785,0.0,0.12417745978692292,8.163948497854078,,67081,9706
2017/p847-voida,11940,2017.0,81147,14,0.0,2017,852.8571428571429,6.796231155778894,False,67468,0,13679,0,1864,0.0,0.15611390284757118,0.0,0.16857061875361998,7.338519313304721,,67468,10076
2017/p84-baishya,12007,2017.0,76025,14,0.0,2017,857.6428571428571,6.331723161489132,False,59862,0,16163,0,2125,0.0,0.17698009494461564,0.0,0.21260111805327195,7.606117647058824,,59862,9882
2017/p873-chikersal,11503,2017.0,80311,16,0.0,2017,718.9375,6.981743892897505,False,60370,0,19941,0,2693,0.0,0.2341128401286621,0.0,0.24829724446215337,7.4047530634979575,,60370,8810
2017/p889-hata,9970,2017.0,66721,13,0.0,2017,766.9230769230769,6.6921765295887665,False,53972,0,12749,0,1721,0.0,0.17261785356068204,0.0,0.19107927039462838,7.407902382335851,,53972,8249
2017/p902-kandappu,11935,2017.0,81977,14,0.0,2017,852.5,6.868621700879765,False,75330,0,6647,0,879,0.0,0.07364893171344784,0.0,0.08108371860399868,7.562002275312856,,75330,11056
2017/p916-ozcan,7496,2017.0,50323,9,0.0,2017,832.8888888888889,6.713313767342583,False,40750,0,9573,0,1258,0.0,0.16782283884738528,0.0,0.1902311070484669,7.609697933227345,,40750,6238
2017/p925-alcaidinho,7185,2017.0,48439,9,0.0,2017,798.3333333333334,6.741684064022269,False,38542,0,9897,0,1280,0.0,0.1781489213639527,0.0,0.20431883399739878,7.73203125,,38542,5905
2017/p934-zhang,11071,2017.0,76157,14,0.0,2017,790.7857142857143,6.878963056634451,False,65866,0,10291,0,1371,0.0,0.1238370517568422,0.0,0.13512874719329807,7.506199854121079,,65866,9700
2017/p948-wong,11383,2017.0,75481,14,0.0,2017,813.0714285714286,6.631028727049109,False,62146,0,13335,0,1641,0.0,0.1441623473600984,0.0,0.17666697579523324,8.126142595978061,,62146,9742
2017/p962-de-carvalho,14726,2017.0,99934,16,0.0,2017,920.375,6.786228439494771,False,79951,0,19983,0,2170,0.0,0.147358413690072,0.0,0.19996197490343626,9.208755760368664,,79951,12556
2017/p978-laumer,13458,2017.0,103492,17,0.0,2017,791.6470588235294,7.689998513895081,92775,75594,10717,17181,859,2267,0.06382820627136276,0.1684499925694754,0.10355389788582692,0.16601283190971283,7.578738420820468,12.476135040745053,75594,10332
2017/p98-singhal,10709,2017.0,68868,13,0.0,2017,823.7692307692307,6.430852553926604,False,60470,0,8398,0,948,0.0,0.08852367167802783,0.0,0.12194342800720219,8.858649789029537,,60470,9761
2017/p995-mcgarry,11916,2017.0,75618,14,0.0,2017,851.1428571428571,6.3459214501510575,False,63049,0,12569,0,1658,0.0,0.13914065122524338,0.0,0.16621703827131107,7.580820265379976,,63049,10258
2017.5/a017-ahmed,12660,2017.5,83377,20,0.0,2017.5,633.0,6.5858609794628755,False,69793,0,13584,0,1812,0.0,0.14312796208530806,0.0,0.16292262854264367,7.496688741721854,,69793,10848
2017.5/a018-aitamurto,13312,2017.5,97618,22,0.0,2017.5,605.0909090909091,7.3330829326923075,False,80776,0,16842,0,2234,0.0,0.1678185096153846,0.0,0.17252965641582496,7.538943598925694,,80776,11078
2017.5/a019-alvarado-garcia,11062,2017.5,81957,19,0.0,2017.5,582.2105263157895,7.408877237389261,False,62385,0,19572,0,2135,0.0,0.1930030735852468,0.0,0.23880815549617482,9.167213114754098,,62385,8927
2017.5/a020-andalibi,11882,2017.5,81022,18,0.0,2017.5,660.1111111111111,6.818885709476519,False,68757,0,12265,0,1473,0.0,0.12396902878303316,0.0,0.15137863790081707,8.326544467074,,68757,10409
2017.5/a021-balestra,8283,2017.5,60765,13,0.0,2017.5,637.1538461538462,7.3361101050344075,False,45738,0,15027,0,1753,0.0,0.21163829530363396,0.0,0.24729696371266355,8.572162007986309,,45738,6530
2017.5/a022-bauer,9684,2017.5,68429,21,0.0,2017.5,461.14285714285717,7.066191656340355,False,60736,0,7693,0,1034,0.0,0.10677406030565882,0.0,0.11242309547121834,7.440038684719536,,60736,8650
